segment_id,pred_month,예금총잔액_x,예금총잔액_y,예금총잔액,대출총잔액_x,대출총잔액_y,대출총잔액,카드총사용_x,카드총사용_y,카드총사용,디지털거래금액_x,디지털거래금액_y,디지털거래금액,순유입_x,순유입_y,순유입,FX총액_x,FX총액_y,FX총액
1차 금속 제조업|경기도|일반|Y,2025-03-01,,,42.728661506603,,,5283.069025315561,,,0.5723282571889743,,,94.74266571013966,,,-0.5563415006165071,,,0.138147947424373
1차 금속 제조업|경기도|최우수|N,2025-01-01,43.24093931910767,,,2759.172942118746,,,10.377952772434831,,,55.383552470406265,,,0.5349299995460763,,,0.11966913866765573,,
1차 금속 제조업|경기도|최우수|N,2025-02-01,,45.1557597365766,,,1781.7061455864994,,,5.944693775532701,,,13.243122185894782,,,-0.9601137477018424,,,0.09720349785003485,
1차 금속 제조업|경기도|최우수|N,2025-03-01,,,29.636189959571052,,,2162.710426370957,,,7.631400065649741,,,28.62937613545527,,,0.9615925073131684,,,0.11647465397327614
1차 금속 제조업|경기도|최우수|Y,2025-01-01,2070.676453086349,,,31036.00085035574,,,71.03829628008434,,,4577.426326283716,,,-21.309794183648165,,,0.3729006309270119,,
1차 금속 제조업|경기도|최우수|Y,2025-02-01,,1592.2576819282303,,,32233.482730223375,,,51.44880325148973,,,3648.61255197421,,,-0.023138880116246464,,,0.4821759054908982,
1차 금속 제조업|경기도|최우수|Y,2025-03-01,,,1896.1650299609305,,,24295.906109489682,,,69.23435488064695,,,4491.611222453292,,,1.1971445983546913,,,0.4644002862423865
1차 금속 제조업|경상남도|우수|N,2025-01-01,24.954805474761244,,,1186.076940996409,,,3.7499857295725576,,,31.227756596624452,,,-6.625235178772454,,,0.0,,
1차 금속 제조업|경상남도|우수|N,2025-02-01,,6.4812630140674425,,,531.410462481542,,,4.185190818358002,,,24.058962824715124,,,-0.4841992329956697,,,0.0,
1차 금속 제조업|경상남도|우수|N,2025-03-01,,,7.965953848656683,,,249.82559070373497,,,3.1762369137500874,,,21.33765228626411,,,-0.22420812469958543,,,0.004987509510904069
1차 금속 제조업|경상남도|우수|Y,2025-01-01,257.2978394649374,,,8916.687698491009,,,4.037759245182388,,,912.068896706247,,,-1.087895650313651,,,0.014596488428753046,,
1차 금속 제조업|경상남도|우수|Y,2025-02-01,,161.28134796199612,,,9150.08789006927,,,4.529401450255995,,,869.6778255763946,,,-1.1262960377251816,,,0.012525700001770675,
1차 금속 제조업|경상남도|우수|Y,2025-03-01,,,157.51227705267593,,,9542.0234013306,,,5.045274322804074,,,526.2027579117175,,,-0.955079617512095,,,0.004553018230179631
1차 금속 제조업|경상남도|일반|N,2025-01-01,14.89568995876121,,,621.9962433342811,,,0.3434518587621477,,,8.401235479782327,,,1.3691297526193456,,,0.0,,
1차 금속 제조업|경상남도|일반|N,2025-02-01,,6.309030476826148,,,573.5061613649598,,,0.0,,,7.93319054851837,,,-0.8640085947715079,,,0.01446197923970032,
1차 금속 제조업|경상남도|일반|N,2025-03-01,,,7.17222720268917,,,370.8452865366084,,,0.5298358798662735,,,11.676844580380036,,,-0.14221253474656464,,,0.006702999236161814
1차 금속 제조업|경상남도|일반|Y,2025-01-01,19.467288773139092,,,1558.8686990191495,,,3.546715010683818,,,301.9423747761464,,,0.2836094514367987,,,0.003327260374296452,,
1차 금속 제조업|경상남도|일반|Y,2025-02-01,,17.417975515208006,,,2203.7049241007594,,,3.814099526324104,,,235.63055332427146,,,-0.7685193564943928,,,0.02157232453729315,
1차 금속 제조업|경상남도|일반|Y,2025-03-01,,,32.31189826100363,,,1025.6584447499292,,,3.3289393423879776,,,279.2765029403611,,,-0.26167450292009947,,,0.018200804110633188
1차 금속 제조업|경상남도|최우수|N,2025-01-01,32.55926592389177,,,426.93385796755666,,,13.381289023302111,,,32.37138830843405,,,-1.8563868300867816,,,0.013501473031305476,,
1차 금속 제조업|경상남도|최우수|N,2025-02-01,,24.296346122324085,,,132.8964381154858,,,6.537136636966471,,,41.615324821426526,,,-1.4443279135163776,,,0.010374214469601106,
1차 금속 제조업|경상남도|최우수|N,2025-03-01,,,6.010699003682375,,,6.132366275411641,,,8.259721969375134,,,11.727673569884661,,,-1.8913421372918586,,,0.011221398555899646
1차 금속 제조업|경상남도|최우수|Y,2025-01-01,3826.1347558273333,,,90578.65739795868,,,139.17179898656934,,,22081.457754246174,,,-19.372003871280885,,,1.6383791023600884,,
1차 금속 제조업|경상남도|최우수|Y,2025-02-01,,4571.275888643395,,,99979.82465005756,,,128.35110410039206,,,23310.782810358305,,,-6.238636616713307,,,1.8408863148644619,
1차 금속 제조업|경상남도|최우수|Y,2025-03-01,,,3899.21700709393,,,93286.66552846944,,,129.16917425549227,,,22594.929311720105,,,-3.876324410768479,,,1.6888879150055498
1차 금속 제조업|경상북도|우수|N,2025-01-01,26.90634499798429,,,376.3042051696449,,,5.5052634719547555,,,7.345310912247985,,,0.4339916942059268,,,0.013670268845265027,,
1차 금속 제조업|경상북도|우수|N,2025-02-01,,13.484524298394476,,,217.71283701747976,,,3.1657178534420387,,,4.864621758224406,,,0.18380195396514717,,,0.005731835140922155,
1차 금속 제조업|경상북도|우수|N,2025-03-01,,,11.870242555461456,,,132.33849482106388,,,2.74634807333664,,,36.8943665321802,,,-0.5634650996867567,,,0.0
1차 금속 제조업|경상북도|우수|Y,2025-01-01,1012.034341061061,,,27112.364389931037,,,105.60551784080928,,,7426.191394356596,,,4.548703260695746,,,0.2927948433968925,,
1차 금속 제조업|경상북도|우수|Y,2025-02-01,,935.4519717649488,,,23732.9795770757,,,100.75049886852914,,,6888.874541613116,,,-0.9336165587619203,,,0.3012555425125146,
1차 금속 제조업|경상북도|우수|Y,2025-03-01,,,1189.2516495772186,,,28020.90173310335,,,107.5141207936359,,,5305.257887216823,,,1.6378774909101805,,,0.35991275520908
1차 금속 제조업|경상북도|일반|N,2025-01-01,236.62521735154826,,,5799.091225495082,,,21.444908085022107,,,729.022507802911,,,1.633488214403613,,,0.0,,
1차 금속 제조업|경상북도|일반|N,2025-02-01,,219.53278810492506,,,7518.929727093554,,,15.617645032809996,,,458.98420601667283,,,2.8640782142042793,,,0.008876469983514799,
1차 금속 제조업|경상북도|일반|N,2025-03-01,,,228.55759315803294,,,5270.3254243595,,,15.398036674629413,,,338.89918602168757,,,0.5165796123182862,,,0.016900262102321904
1차 금속 제조업|경상북도|일반|Y,2025-01-01,81.51624324170308,,,6888.449371128172,,,19.381868463043407,,,599.1098685672405,,,1.1295061760927507,,,0.028328458963475456,,
1차 금속 제조업|경상북도|일반|Y,2025-02-01,,84.707609503993,,,6419.335500369104,,,14.170782751147549,,,606.6692103006907,,,1.82658190427989,,,0.024946448948633907,
1차 금속 제조업|경상북도|일반|Y,2025-03-01,,,95.6034374584075,,,5193.98027708509,,,14.605239442062262,,,311.3800787860422,,,0.24025069857344375,,,0.04669350091940635
1차 금속 제조업|경상북도|최우수|N,2025-01-01,10.276939415588792,,,3.6126246985707997,,,1.6405649801163662,,,10.022592074782976,,,0.35078316877218685,,,0.0010193204866745275,,
1차 금속 제조업|경상북도|최우수|N,2025-02-01,,20.106873747826736,,,8.034214786293457,,,2.800675919498725,,,25.16871903449881,,,0.06890423004817325,,,0.0032079723989651802,
1차 금속 제조업|경상북도|최우수|N,2025-03-01,,,16.371486917160155,,,13.942219155095106,,,2.2518925256945637,,,14.538098500603759,,,-0.3084091980413476,,,0.0
1차 금속 제조업|경상북도|최우수|Y,2025-01-01,61451.54831924779,,,304038.2409072877,,,409.5195987985304,,,120501.65105780966,,,-6.328947627647809,,,15.003646426242994,,
1차 금속 제조업|경상북도|최우수|Y,2025-02-01,,82138.64140530874,,,298117.8382971665,,,401.8693356174994,,,110942.87075458995,,,-1341.2882101879113,,,10.334131452857008,
1차 금속 제조업|경상북도|최우수|Y,2025-03-01,,,61949.83510503721,,,288417.5157621135,,,620.9830833374164,,,94341.92595668558,,,-1735.446120067353,,,11.262943794984574
1차 금속 제조업|대구광역시|우수|N,2025-01-01,14.02846005693867,,,229.24002378713067,,,5.001439197746682,,,43.38835087774521,,,0.2055760003948891,,,0.0,,
1차 금속 제조업|대구광역시|우수|N,2025-02-01,,4.750638398267205,,,48.662568441427545,,,3.1106434953084303,,,22.076901292287957,,,0.9631053141756094,,,0.0,
1차 금속 제조업|대구광역시|우수|N,2025-03-01,,,16.272106901711478,,,51.30871849281801,,,2.755158479664603,,,48.90697634524541,,,0.8546835068115464,,,0.006436862360431457
1차 금속 제조업|대구광역시|우수|Y,2025-01-01,557.831266688877,,,8181.056194514808,,,26.204940719586894,,,1280.6996865440062,,,-21.72895769215167,,,0.005660236388445682,,
1차 금속 제조업|대구광역시|우수|Y,2025-02-01,,402.12915578503083,,,7593.0970963564,,,25.023760808626474,,,903.8766709069487,,,-0.13688509672350865,,,0.0,
1차 금속 제조업|대구광역시|우수|Y,2025-03-01,,,384.6952145427034,,,7791.560561872163,,,25.578368054353113,,,1028.4453461824278,,,1.1157743399203937,,,0.05561232080330152
1차 금속 제조업|대구광역시|일반|N,2025-01-01,48.5415449258795,,,188.2182758041597,,,1.5779787715278255,,,73.02637991959706,,,0.015387191855568017,,,0.0049834524290273165,,
1차 금속 제조업|대구광역시|일반|N,2025-02-01,,62.598751505703675,,,265.74954347924864,,,2.5088930057424292,,,55.8673351698875,,,0.08693669041496958,,,0.017115586658289095,
1차 금속 제조업|대구광역시|일반|N,2025-03-01,,,18.008745876331727,,,211.87512302919393,,,1.9552924933266356,,,44.264310147185924,,,-0.21564358256939883,,,0.0
1차 금속 제조업|대구광역시|일반|Y,2025-01-01,11.71771616698815,,,128.68234324717648,,,1.7163847931303828,,,430.8044138807852,,,-2.2194583375500465,,,0.00509910797563046,,
1차 금속 제조업|대구광역시|일반|Y,2025-02-01,,31.182694652769328,,,332.6124475266752,,,2.461499447969945,,,225.27085305353484,,,-0.5386745230111545,,,0.0,
1차 금속 제조업|대구광역시|일반|Y,2025-03-01,,,31.426300803346244,,,399.74437637098873,,,2.9628742120105724,,,294.56970382414136,,,-0.5377639649589563,,,0.011101809616691438
1차 금속 제조업|대구광역시|최우수|N,2025-01-01,30.801419200259087,,,6696.37044434728,,,6.307595309623222,,,162.56798681749103,,,-6.109144977008844,,,0.017345099746812566,,
1차 금속 제조업|대구광역시|최우수|N,2025-02-01,,19.677108168555097,,,206.25090159763712,,,8.487571023334679,,,56.18273915679388,,,-0.1653964186926913,,,0.0,
1차 금속 제조업|대구광역시|최우수|N,2025-03-01,,,16.105513047074943,,,193.92653638257218,,,5.936890138851511,,,26.144204932072498,,,-0.4764940915163561,,,0.005354996349262824
1차 금속 제조업|대구광역시|최우수|Y,2025-01-01,14872.112365302477,,,138932.58749979653,,,205.26789673368307,,,72611.9527048873,,,-6.242627581471054,,,2.4620386751894774,,
1차 금속 제조업|대구광역시|최우수|Y,2025-02-01,,17424.868770240242,,,153147.91228275644,,,179.2105915516571,,,48819.25814781197,,,9.999555064827613,,,2.331805351235286,
1차 금속 제조업|대구광역시|최우수|Y,2025-03-01,,,14233.239240136123,,,143809.30799522862,,,218.76770729646208,,,49492.02923105225,,,3.3207200736162816,,,2.207085370408435
1차 금속 제조업|부산광역시|우수|N,2025-01-01,0.43211871870587637,,,4.417931886546944,,,0.23223279771425534,,,0.7741057555843904,,,0.09148636453554952,,,0.0042026654115066234,,
1차 금속 제조업|부산광역시|우수|N,2025-02-01,,0.5470053604535441,,,16.0284419262466,,,0.35710885669462333,,,3.2639448796948987,,,-0.023151434546560986,,,0.0012439544609368252,
1차 금속 제조업|부산광역시|우수|N,2025-03-01,,,2.1235598856850375,,,9.864046051520305,,,0.5352485429060325,,,6.719035758740309,,,0.21679073146953592,,,0.0
1차 금속 제조업|부산광역시|우수|Y,2025-01-01,116.426532331722,,,4268.412481666336,,,11.482639124527365,,,1147.435735209671,,,-4.400648237469222,,,0.5201153250501833,,
1차 금속 제조업|부산광역시|우수|Y,2025-02-01,,278.4916077655546,,,3369.395394468104,,,11.92482010024706,,,930.748082543104,,,0.880010220191751,,,0.5298349935604107,
1차 금속 제조업|부산광역시|우수|Y,2025-03-01,,,222.74974863549673,,,4528.996452966087,,,12.415521629058453,,,1040.5778838353226,,,3.744311856318248,,,0.527940437749068
1차 금속 제조업|부산광역시|일반|N,2025-01-01,5.40525644761065,,,65.33431597075383,,,6.329927226086544,,,62.286885281560245,,,0.8389760679329084,,,0.0,,
1차 금속 제조업|부산광역시|일반|N,2025-02-01,,4.633489232813612,,,68.16861272838862,,,4.959263544553478,,,21.536313998226873,,,-0.016627162529082137,,,0.014234899781022513,
1차 금속 제조업|부산광역시|일반|N,2025-03-01,,,3.1204993857144947,,,105.03402880996137,,,3.3353646554067655,,,37.18513759155218,,,-0.20415892525014842,,,0.008728360406463714
1차 금속 제조업|부산광역시|일반|Y,2025-01-01,5.979003644918142,,,1615.3048068722485,,,0.261284379510215,,,92.50645357183461,,,-0.17574820988798523,,,0.0014441693289722552,,
1차 금속 제조업|부산광역시|일반|Y,2025-02-01,,13.760704163991491,,,2015.703504714264,,,0.8713766367698987,,,71.85390757446508,,,-1.233978744069974,,,0.021238556834227377,
1차 금속 제조업|부산광역시|일반|Y,2025-03-01,,,12.544932445378882,,,2215.4703840048605,,,0.5606251347583033,,,73.85190150338983,,,-1.7238774138486788,,,0.03243761514342143
1차 금속 제조업|부산광역시|최우수|N,2025-01-01,0.4120772622992638,,,1.1392984636834629,,,0.24690464917852953,,,0.644050160834523,,,0.05220858075562442,,,0.0008817408558017875,,
1차 금속 제조업|부산광역시|최우수|N,2025-02-01,,0.6195167416052287,,,1.3505431340483143,,,0.2781987916201631,,,2.421399580109755,,,-0.04162620955014618,,,0.002580221104776402,
1차 금속 제조업|부산광역시|최우수|N,2025-03-01,,,0.6422824653034815,,,2.5058151249011904,,,0.6508430765257802,,,2.0883899415085554,,,-0.09994565973828796,,,0.004072280297261756
1차 금속 제조업|부산광역시|최우수|Y,2025-01-01,1257.8454601773658,,,22607.70870939157,,,23.54464758369819,,,529.4098682525465,,,0.16457213091849962,,,0.295242011973205,,
1차 금속 제조업|부산광역시|최우수|Y,2025-02-01,,1044.086440146673,,,23299.471342036482,,,36.013682540530226,,,641.4014797919888,,,-6.241407964617993,,,0.2856982955793891,
1차 금속 제조업|부산광역시|최우수|Y,2025-03-01,,,985.365514377879,,,13795.26071844666,,,23.290163367940192,,,586.7023332380402,,,-4.8652909665702655,,,0.2398837345771112
1차 금속 제조업|서울특별시|우수|Y,2025-01-01,0.30274018837747696,,,0.6957199034003323,,,0.06954924873603513,,,0.40892018585539164,,,0.00034312317267483214,,,0.0015218336315241904,,
1차 금속 제조업|서울특별시|우수|Y,2025-02-01,,0.4475290157787385,,,2.9577567166402194,,,0.09962955413471446,,,0.7084390147800816,,,-0.06521804800459358,,,0.0018907395499787943,
1차 금속 제조업|서울특별시|우수|Y,2025-03-01,,,0.6510131813420357,,,0.9349043657909155,,,0.20400848993850798,,,0.29589616668901497,,,-0.07738727742680762,,,0.007869330656895542
1차 금속 제조업|서울특별시|일반|N,2025-01-01,0.4018695279250151,,,0.7394015403385452,,,0.21778659816384696,,,0.32390117713081373,,,-0.011359513549331363,,,0.0015667817618339284,,
1차 금속 제조업|서울특별시|일반|N,2025-02-01,,0.5568738634900252,,,3.2748047105011917,,,0.1944604980704506,,,0.3265545488207046,,,-0.0650892863227351,,,0.002191136088153494,
1차 금속 제조업|서울특별시|일반|N,2025-03-01,,,0.8646500302049496,,,2.001658593164401,,,0.239989698164758,,,0.7913226454718099,,,-0.050587291727317,,,0.00735251974128856
1차 금속 제조업|서울특별시|일반|Y,2025-01-01,0.24712143035574896,,,206.5573525572078,,,0.08132058326784485,,,0.39566602133345397,,,0.3439785465679689,,,0.0037839086094163302,,
1차 금속 제조업|서울특별시|일반|Y,2025-02-01,,0.9860323008270666,,,436.7850568519482,,,0.1032601888640037,,,0.20421175795372154,,,-0.8869353383360665,,,0.012519590469670716,
1차 금속 제조업|서울특별시|일반|Y,2025-03-01,,,0.29410977911733077,,,650.6157376265571,,,0.0072733823056218274,,,0.9134004165546941,,,-0.10913745512510634,,,0.003389276300733644
1차 금속 제조업|서울특별시|최우수|N,2025-01-01,0.82680722845561,,,0.7926650934930266,,,0.37432956073438467,,,0.815203748516365,,,-0.028405883267140154,,,0.000561789980661045,,
1차 금속 제조업|서울특별시|최우수|N,2025-02-01,,1.5230027569948588,,,1.2872238853350377,,,0.7006116000466756,,,0.5321418191997278,,,-0.08932499778056498,,,0.0013737156704142766,
1차 금속 제조업|서울특별시|최우수|N,2025-03-01,,,1.822918406870489,,,2.0619754560167767,,,0.5094447485534161,,,1.3570334754814861,,,-0.08353882128278833,,,0.007392136535662947
1차 금속 제조업|서울특별시|최우수|Y,2025-01-01,8473.84812675495,,,11822.361942820517,,,65.10577217941933,,,26802.711155832112,,,-4.144675004429328,,,3.457280977017029,,
1차 금속 제조업|서울특별시|최우수|Y,2025-02-01,,5977.933327844981,,,13700.963924067202,,,38.07688625876206,,,20082.64972772994,,,-3.3400059778004785,,,2.464783912016429,
1차 금속 제조업|서울특별시|최우수|Y,2025-03-01,,,5213.183798183487,,,8116.605290645277,,,32.74467607842164,,,31233.607075370855,,,-13.306737381793035,,,2.5261364322688653
1차 금속 제조업|울산광역시|우수|N,2025-01-01,0.8863827286824184,,,0.9604286082714482,,,0.0,,,1.1447881360468655,,,0.03609521501904088,,,0.0002423120130753696,,
1차 금속 제조업|울산광역시|우수|N,2025-02-01,,0.9579550668607484,,,2.2531968366875765,,,0.13665178369333547,,,1.7162335319149893,,,-0.08214748128879136,,,0.010335295608937721,
1차 금속 제조업|울산광역시|우수|N,2025-03-01,,,0.8702964781879434,,,0.07168509088469983,,,0.1435199784380088,,,0.3555156028045285,,,-0.06300494577870616,,,0.0
1차 금속 제조업|울산광역시|최우수|Y,2025-01-01,21.625251263865255,,,15.830197677767678,,,1.812339193434116,,,83.29242700480333,,,-3.666005435800363,,,0.017781888628116613,,
1차 금속 제조업|울산광역시|최우수|Y,2025-02-01,,1.6897933381503716,,,20.187408150221035,,,1.8729066750706864,,,5.90911557256691,,,0.3928245348374856,,,0.0035731207819638348,
1차 금속 제조업|울산광역시|최우수|Y,2025-03-01,,,27.343049522962115,,,93.32968326870808,,,1.9631000560974043,,,85.01027506135561,,,0.9637826244161039,,,0.0008691203396700757
1차 금속 제조업|인천광역시|우수|N,2025-01-01,0.34485377734100514,,,1.7825065478778357,,,0.15010636773504374,,,0.7615399414499191,,,0.33204115206688783,,,0.0009695373410570227,,
1차 금속 제조업|인천광역시|우수|N,2025-02-01,,1.0512665518009996,,,0.24232273352369005,,,0.1389717413122759,,,1.327241294922938,,,-0.026369778850550186,,,0.0009536490432740124,
1차 금속 제조업|인천광역시|우수|N,2025-03-01,,,0.62943913549916,,,1.3437668645009242,,,0.07566328118358928,,,0.37158170769541976,,,-0.01279222440210565,,,0.0035482249267264204
1차 금속 제조업|인천광역시|우수|Y,2025-01-01,0.4477510978147824,,,0.9015867630233363,,,0.13857143175725511,,,0.0,,,-0.1360551668142201,,,0.0005930025483828713,,
1차 금속 제조업|인천광역시|우수|Y,2025-02-01,,1.906476165695063,,,5.845979020563601,,,0.534817233323571,,,0.8917219482439673,,,-0.019148590227378474,,,0.0020039736031526646,
1차 금속 제조업|인천광역시|우수|Y,2025-03-01,,,2.060759730451221,,,0.7942304509757134,,,0.3090926261465651,,,0.9372171082883061,,,-0.3869458256200746,,,0.011595246957086885
1차 금속 제조업|인천광역시|일반|N,2025-01-01,1.0795503927836436,,,0.832345256326732,,,0.0,,,0.0,,,-0.043519206728645635,,,0.0011008316400062871,,
1차 금속 제조업|인천광역시|일반|N,2025-02-01,,0.7289795162221238,,,2.6286675755767885,,,0.13009052778371136,,,0.16466425160589504,,,-0.15715003009729872,,,0.0001017372069148818,
1차 금속 제조업|인천광역시|일반|N,2025-03-01,,,0.4687260818622444,,,0.7353884201230605,,,0.12078302066126881,,,0.0,,,-0.15755675698000102,,,0.011715867333126725
1차 금속 제조업|인천광역시|일반|Y,2025-01-01,7.072877966395458,,,144.80273363306765,,,0.2864571007615069,,,0.49143969703011237,,,0.3641894718274895,,,0.0,,
1차 금속 제조업|인천광역시|일반|Y,2025-02-01,,3.0909870292811306,,,140.01889988418722,,,0.0,,,0.4399470707849348,,,-0.17410022231809663,,,0.01428995313755188,
1차 금속 제조업|인천광역시|일반|Y,2025-03-01,,,4.256091249248555,,,513.9424095670233,,,0.22449159977101585,,,1.4193277775581152,,,-0.29406493453051163,,,0.007477806794705815
1차 금속 제조업|인천광역시|최우수|Y,2025-01-01,29.855687074069376,,,265.1758059724545,,,0.07963443441522676,,,4.126201941038379,,,-1.0736440802037035,,,0.005582291083177502,,
1차 금속 제조업|인천광역시|최우수|Y,2025-02-01,,45.28658932222175,,,192.1856680490951,,,0.1961450344387232,,,0.3514325936552463,,,-0.5763157805979469,,,0.0,
1차 금속 제조업|인천광역시|최우수|Y,2025-03-01,,,8.64687561895223,,,57.63513295798386,,,0.0,,,4.4948146386107535,,,-5.121061933652929,,,0.0026595687718705685
가구 제조업|경기도|우수|N,2025-01-01,0.3034800488919398,,,0.6703322358811263,,,0.04941067847532138,,,0.17741077096151503,,,-0.13031985740287716,,,0.00028354496040931116,,
가구 제조업|경기도|우수|N,2025-02-01,,0.0,,,0.0,,,0.13411427846944446,,,0.0,,,-0.09167593076862127,,,0.00011185569358154676,
가구 제조업|경기도|우수|N,2025-03-01,,,0.0,,,0.4199810293455563,,,0.0,,,0.08436155977810428,,,-0.07731787285946054,,,0.0
가구 제조업|경기도|우수|Y,2025-01-01,1.125335803243265,,,577.7615606750661,,,0.05071034723416955,,,13.674126469662353,,,1.9058482612762173,,,0.0021275884433812017,,
가구 제조업|경기도|우수|Y,2025-02-01,,1.4053320643938902,,,79.3123637557419,,,0.0,,,8.908445888434056,,,0.29489895904197805,,,0.0008549746465762794,
가구 제조업|경기도|우수|Y,2025-03-01,,,0.15385005033726962,,,46.35046294782233,,,0.0,,,4.405527222299492,,,-0.3499694174011946,,,0.0056897782134623315
가구 제조업|경기도|일반|N,2025-01-01,0.005723879806363934,,,0.06624661139763985,,,0.0,,,0.09992729881573008,,,-0.12868790282393286,,,0.0004522734691733183,,
