month,segment_id,action_type,title,rationale,score,업종_중분류,사업장_시도,법인_고객등급,전담고객여부
2024-12-01,전기장비 제조업|울산광역시|우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,65.63333333333334,전기장비 제조업,울산광역시,우수,N
2024-12-01,도매 및 상품 중개업|인천광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,63.605231922803675,도매 및 상품 중개업,인천광역시,최우수,Y
2024-12-01,사업지원 서비스업|경상남도|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,62.08455605536233,사업지원 서비스업,경상남도,우수,Y
2024-12-01,부동산업|울산광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,61.34615384615384,부동산업,울산광역시,최우수,Y
2024-12-01,사업지원 서비스업|경상북도|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,59.138793729806586,사업지원 서비스업,경상북도,일반,N
2024-12-01,"컴퓨터 프로그래밍, 시스템 통합 및 관리업|경상북도|우수|Y",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,58.96531903485202,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",경상북도,우수,Y
2024-12-01,1차 금속 제조업|nan|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,58.295318256227,1차 금속 제조업,,우수,Y
2024-12-01,"의복, 의복 액세서리 및 모피제품 제조업|nan|우수|Y",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,57.84008530073882,"의복, 의복 액세서리 및 모피제품 제조업",,우수,Y
2024-12-01,목재 및 나무제품 제조업; 가구 제외|경상북도|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,56.906430117903895,목재 및 나무제품 제조업; 가구 제외,경상북도,일반,Y
2024-12-01,출판업|경상북도|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,56.848872083515786,출판업,경상북도,일반,Y
2024-12-01,음식점 및 주점업|대구광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,56.80270906949352,음식점 및 주점업,대구광역시,최우수,Y
2024-12-01,"의료, 정밀, 광학기기 및 시계 제조업|대구광역시|최우수|Y",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,56.498306519898385,"의료, 정밀, 광학기기 및 시계 제조업",대구광역시,최우수,Y
2024-12-01,육상운송 및 파이프라인 운송업|경상북도|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,55.27344718733922,육상운송 및 파이프라인 운송업,경상북도,우수,Y
2024-12-01,식료품 제조업|경상북도|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,54.856267131004486,식료품 제조업,경상북도,일반,N
2024-12-01,창고 및 운송관련 서비스업|인천광역시|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,54.6,창고 및 운송관련 서비스업,인천광역시,일반,Y
2024-12-01,섬유제품 제조업; 의복제외|경상북도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,52.93487369822567,섬유제품 제조업; 의복제외,경상북도,최우수,Y
2024-12-01,도매 및 상품 중개업|경상북도|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,51.86813410564256,도매 및 상품 중개업,경상북도,우수,Y
2024-12-01,화학물질 및 화학제품 제조업; 의약품 제외|경기도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,51.70382519185288,화학물질 및 화학제품 제조업; 의약품 제외,경기도,최우수,Y
2024-12-01,창고 및 운송관련 서비스업|경상북도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,51.68297429129471,창고 및 운송관련 서비스업,경상북도,최우수,Y
2024-12-01,섬유제품 제조업; 의복제외|대구광역시|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,51.523966015571865,섬유제품 제조업; 의복제외,대구광역시,일반,N
2024-12-01,스포츠 및 오락관련 서비스업|경상남도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,50.83333333333334,스포츠 및 오락관련 서비스업,경상남도,최우수,Y
2024-12-01,의료용 물질 및 의약품 제조업|대구광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,50.81700829284783,의료용 물질 및 의약품 제조업,대구광역시,최우수,Y
2024-12-01,식료품 제조업|대구광역시|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,50.128947141842346,식료품 제조업,대구광역시,일반,N
2024-12-01,소매업; 자동차 제외|경상북도|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,49.825133206008765,소매업; 자동차 제외,경상북도,일반,N
2024-12-01,부동산업|경상북도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,49.78640252393689,부동산업,경상북도,최우수,Y
2024-12-01,개인 및 소비용품 수리업|대구광역시|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,49.77209279986958,개인 및 소비용품 수리업,대구광역시,우수,Y
2024-12-01,도매 및 상품 중개업|nan|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,48.42754485808768,도매 및 상품 중개업,,일반,Y
2024-12-01,인쇄 및 기록매체 복제업|부산광역시|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,47.79217835734005,인쇄 및 기록매체 복제업,부산광역시,우수,Y
2024-12-01,도매 및 상품 중개업|경상북도|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,46.481693568631336,도매 및 상품 중개업,경상북도,일반,Y
2024-12-01,전문 서비스업|대구광역시|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,46.15365659458928,전문 서비스업,대구광역시,일반,Y
2024-12-01,식료품 제조업|경상북도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,44.40608006047235,식료품 제조업,경상북도,최우수,Y
2024-12-01,가구 제조업|대구광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,44.22707381569377,가구 제조업,대구광역시,최우수,Y
2024-12-01,"폐기물 수집, 운반, 처리 및 원료 재생업|경상북도|최우수|Y",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,40.54791483183529,"폐기물 수집, 운반, 처리 및 원료 재생업",경상북도,최우수,Y
2024-12-01,도매 및 상품 중개업|경기도|최우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,39.03808494819704,도매 및 상품 중개업,경기도,최우수,N
2024-12-01,식료품 제조업|서울특별시|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,38.24999999999999,식료품 제조업,서울특별시,일반,N
2024-12-01,전문 서비스업|서울특별시|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,38.21388193942172,전문 서비스업,서울특별시,일반,N
2024-12-01,자동차 및 트레일러 제조업|경상북도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,37.12028953610157,자동차 및 트레일러 제조업,경상북도,최우수,Y
2024-12-01,도매 및 상품 중개업|부산광역시|최우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,37.083333333333336,도매 및 상품 중개업,부산광역시,최우수,N
2024-12-01,사업지원 서비스업|서울특별시|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,36.99999999999999,사업지원 서비스업,서울특별시,일반,Y
2024-12-01,식료품 제조업|서울특별시|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,35.03461725522152,식료품 제조업,서울특별시,우수,Y
2024-12-01,자동차 및 트레일러 제조업|대구광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,34.932612935939574,자동차 및 트레일러 제조업,대구광역시,최우수,Y
2024-12-01,소매업; 자동차 제외|경상남도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,33.177134608551334,소매업; 자동차 제외,경상남도,최우수,Y
2024-12-01,1차 금속 제조업|경상북도|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,32.791943127962085,1차 금속 제조업,경상북도,일반,N
2024-12-01,도매 및 상품 중개업|인천광역시|우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,32.08340492432687,도매 및 상품 중개업,인천광역시,우수,N
2024-12-01,전문 서비스업|대구광역시|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,31.769295212704687,전문 서비스업,대구광역시,우수,Y
2024-12-01,도매 및 상품 중개업|경상북도|최우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,31.474358974358974,도매 및 상품 중개업,경상북도,최우수,N
2024-12-01,소매업; 자동차 제외|서울특별시|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,30.759999999999998,소매업; 자동차 제외,서울특별시,일반,Y
2024-12-01,"컴퓨터 프로그래밍, 시스템 통합 및 관리업|대구광역시|일반|N",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,30.704086254913026,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",대구광역시,일반,N
2024-12-01,섬유제품 제조업; 의복제외|부산광역시|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,30.375609503898843,섬유제품 제조업; 의복제외,부산광역시,우수,Y
2024-12-01,출판업|경상북도|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,30.36000000000001,출판업,경상북도,우수,Y
2024-12-01,기타 기계 및 장비 제조업|경상북도|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,30.276944922015648,기타 기계 및 장비 제조업,경상북도,일반,N
2024-12-01,소매업; 자동차 제외|대구광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,29.605332051289263,소매업; 자동차 제외,대구광역시,최우수,Y
2024-12-01,섬유제품 제조업; 의복제외|대구광역시|우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,28.985,섬유제품 제조업; 의복제외,대구광역시,우수,N
2024-12-01,"창작, 예술 및 여가관련 서비스업|대구광역시|최우수|Y",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,28.56389789930784,"창작, 예술 및 여가관련 서비스업",대구광역시,최우수,Y
2024-12-01,고무 및 플라스틱제품 제조업|경상북도|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,27.753597764151834,고무 및 플라스틱제품 제조업,경상북도,일반,Y
2024-12-01,전기장비 제조업|서울특별시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,27.72783004671486,전기장비 제조업,서울특별시,최우수,Y
2024-12-01,전문직별 공사업|서울특별시|우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,27.54736842105263,전문직별 공사업,서울특별시,우수,N
2024-12-01,도매 및 상품 중개업|부산광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,27.46096468425384,도매 및 상품 중개업,부산광역시,최우수,Y
2024-12-01,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업|대구광역시|최우수|Y",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,26.605033881897384,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",대구광역시,최우수,Y
2024-12-01,전기장비 제조업|경상북도|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,26.472712357427877,전기장비 제조업,경상북도,일반,N
2024-12-01,전기장비 제조업|nan|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,26.210000000000004,전기장비 제조업,,우수,Y
2024-12-01,전기장비 제조업|부산광역시|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,24.27741935483871,전기장비 제조업,부산광역시,일반,Y
2024-12-01,기타 기계 및 장비 제조업|인천광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,24.13628987506422,기타 기계 및 장비 제조업,인천광역시,최우수,Y
2024-12-01,종합 건설업|울산광역시|우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,23.925,종합 건설업,울산광역시,우수,N
2024-12-01,교육 서비스업|nan|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,23.52299060285288,교육 서비스업,,일반,N
2024-12-01,비금속 광물제품 제조업|대구광역시|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,23.371428571428574,비금속 광물제품 제조업,대구광역시,일반,N
2024-12-01,임대업; 부동산 제외|서울특별시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,23.20253977609467,임대업; 부동산 제외,서울특별시,최우수,Y
2024-12-01,도매 및 상품 중개업|경상북도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,23.03673330181612,도매 및 상품 중개업,경상북도,최우수,Y
2024-12-01,육상운송 및 파이프라인 운송업|대구광역시|우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,22.9075,육상운송 및 파이프라인 운송업,대구광역시,우수,N
2024-12-01,사업지원 서비스업|부산광역시|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,22.77777777777778,사업지원 서비스업,부산광역시,일반,N
2024-12-01,가구 제조업|대구광역시|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,21.833333333333336,가구 제조업,대구광역시,일반,N
2024-12-01,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업|대구광역시|우수|N",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,21.813876142888834,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",대구광역시,우수,N
2024-12-01,소매업; 자동차 제외|경상남도|우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,21.57777777777778,소매업; 자동차 제외,경상남도,우수,N
2024-12-01,1차 금속 제조업|대구광역시|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,21.320175152912668,1차 금속 제조업,대구광역시,일반,N
2024-12-01,산업용 기계 및 장비 수리업|부산광역시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,20.92112227540859,산업용 기계 및 장비 수리업,부산광역시,최우수,Y
2024-12-01,1차 금속 제조업|경기도|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,20.75111111111111,1차 금속 제조업,경기도,일반,Y
2024-12-01,1차 금속 제조업|경기도|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,20.16,1차 금속 제조업,경기도,우수,Y
2024-12-01,비금속광물 광업; 연료용 제외|서울특별시|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,19.5,비금속광물 광업; 연료용 제외,서울특별시,최우수,Y
2024-12-01,종합 건설업|nan|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,18.0,종합 건설업,,일반,N
2024-12-01,식료품 제조업|경상남도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,17.518908289143827,식료품 제조업,경상남도,최우수,Y
2024-12-01,숙박업|경상북도|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,17.434735954409415,숙박업,경상북도,최우수,Y
2024-12-01,농업|경상북도|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,16.75265488441003,농업,경상북도,일반,N
2024-12-01,숙박업|경상남도|우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,16.54158375690487,숙박업,경상남도,우수,Y
2024-12-01,자동차 및 트레일러 제조업|인천광역시|우수|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,16.167896754527668,자동차 및 트레일러 제조업,인천광역시,우수,N
2024-12-01,출판업|서울특별시|일반|N,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,16.143157894736845,출판업,서울특별시,일반,N
2024-12-01,"전기, 가스, 증기 및 공기조절 공급업|대구광역시|우수|Y",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,15.346467862880791,"전기, 가스, 증기 및 공기조절 공급업",대구광역시,우수,Y
2024-12-01,화학물질 및 화학제품 제조업; 의약품 제외|대구광역시|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,14.714404306205505,화학물질 및 화학제품 제조업; 의약품 제외,대구광역시,일반,Y
2024-12-01,섬유제품 제조업; 의복제외|경기도|일반|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,14.446153846153845,섬유제품 제조업; 의복제외,경기도,일반,Y
2024-12-01,"펄프, 종이 및 종이제품 제조업|경상북도|우수|Y",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,14.328705390389983,"펄프, 종이 및 종이제품 제조업",경상북도,우수,Y
2024-12-01,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업|경상북도|일반|N",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,14.324986880316523,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상북도,일반,N
2024-12-01,"기타 전문, 과학 및 기술 서비스업|대구광역시|최우수|N",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,14.250000000000002,"기타 전문, 과학 및 기술 서비스업",대구광역시,최우수,N
2024-12-01,기타 기계 및 장비 제조업|nan|최우수|Y,LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,13.92945114505786,기타 기계 및 장비 제조업,,최우수,Y
2024-12-01,"건축기술, 엔지니어링 및 기타 과학기술 서비스업|경상북도|일반|N",LIQUIDITY_STRESS,운영자금/한도 리프레시 제안,한도소진율↑ + 순유입 악화 → 자금압박 가능성,13.91101325226789,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",경상북도,일반,N
